t_over_T,t,mx,norm
3.800833333333333286e+01,2.388134015503840999e+02,9.747501611709594727e-01,1.000000000000000000e+00
3.801666666666666572e+01,2.388657614279439372e+02,9.749498367309570312e-01,1.000000000000000000e+00
3.802499999999999858e+01,2.389181213055037460e+02,9.754118919372558594e-01,1.000000119209289551e+00
3.803333333333333144e+01,2.389704811830635833e+02,9.760673642158508301e-01,9.999999403953552246e-01
3.804166666666666430e+01,2.390228410606234206e+02,9.765742421150207520e-01,9.999999403953552246e-01
3.804999999999999716e+01,2.390752009381832579e+02,9.761964678764343262e-01,9.999999403953552246e-01
3.805833333333333002e+01,2.391275608157430668e+02,9.736986160278320312e-01,1.000000000000000000e+00
3.806666666666666288e+01,2.391799206933029041e+02,9.672843813896179199e-01,1.000000000000000000e+00
3.807500000000000284e+01,2.392322805708627413e+02,9.546042680740356445e-01,1.000000000000000000e+00
3.808333333333333570e+01,2.392846404484225786e+02,9.328308105468750000e-01,9.999999403953552246e-01
3.809166666666666146e+01,2.393370003259823875e+02,8.988019824028015137e-01,1.000000000000000000e+00
3.810000000000000142e+01,2.393893602035422248e+02,8.492881655693054199e-01,1.000000000000000000e+00
3.810833333333333428e+01,2.394417200811020621e+02,7.816654443740844727e-01,1.000000000000000000e+00
3.811666666666666003e+01,2.394940799586618709e+02,6.957923173904418945e-01,9.999999403953552246e-01
3.812500000000000000e+01,2.395464398362217082e+02,5.984365344047546387e-01,9.999999403953552246e-01
3.813333333333333286e+01,2.395987997137815455e+02,5.100178122520446777e-01,1.000000000000000000e+00
3.814166666666666572e+01,2.396511595913413828e+02,4.642351567745208740e-01,9.999999403953552246e-01
3.814999999999999858e+01,2.397035194689011917e+02,4.827627837657928467e-01,1.000000000000000000e+00
3.815833333333333144e+01,2.397558793464610289e+02,5.482251048088073730e-01,1.000000000000000000e+00
3.816666666666666430e+01,2.398082392240208662e+02,6.393481492996215820e-01,1.000000000000000000e+00
3.817499999999999716e+01,2.398605991015807035e+02,7.527289390563964844e-01,9.999999403953552246e-01
3.818333333333333002e+01,2.399129589791405124e+02,8.084516525268554688e-01,1.000000000000000000e+00
3.819166666666666288e+01,2.399653188567003497e+02,7.296868562698364258e-01,9.999998807907104492e-01
3.819999999999999574e+01,2.400176787342601870e+02,5.932162404060363770e-01,1.000000000000000000e+00
3.820833333333333570e+01,2.400700386118200242e+02,5.386471152305603027e-01,9.999999403953552246e-01
3.821666666666666146e+01,2.401223984893798331e+02,6.953318715095520020e-01,1.000000000000000000e+00
3.822500000000000142e+01,2.401747583669396704e+02,7.692354917526245117e-01,1.000000000000000000e+00
3.823333333333333428e+01,2.402271182444995077e+02,7.627236247062683105e-01,9.999999403953552246e-01
3.824166666666666714e+01,2.402794781220593450e+02,7.466008067131042480e-01,9.999999403953552246e-01
3.825000000000000000e+01,2.403318379996191538e+02,7.292332649230957031e-01,1.000000000000000000e+00
3.825833333333333286e+01,2.403841978771789911e+02,7.114012241363525391e-01,1.000000000000000000e+00
3.826666666666666572e+01,2.404365577547388284e+02,6.930291056632995605e-01,9.999999403953552246e-01
3.827499999999999858e+01,2.404889176322986657e+02,6.741271018981933594e-01,1.000000000000000000e+00
3.828333333333333144e+01,2.405412775098584746e+02,6.547095179557800293e-01,1.000000000000000000e+00
3.829166666666666430e+01,2.405936373874183118e+02,6.347928047180175781e-01,1.000000000000000000e+00
3.829999999999999716e+01,2.406459972649781491e+02,6.143938899040222168e-01,9.999999403953552246e-01
3.830833333333333002e+01,2.406983571425379580e+02,5.935297012329101562e-01,1.000000119209289551e+00
3.831666666666666288e+01,2.407507170200977953e+02,5.722169280052185059e-01,1.000000000000000000e+00
3.832499999999999574e+01,2.408030768976576326e+02,5.504723787307739258e-01,1.000000000000000000e+00
3.833333333333333570e+01,2.408554367752174699e+02,5.283128619194030762e-01,9.999999403953552246e-01
3.834166666666666146e+01,2.409077966527772787e+02,5.057556033134460449e-01,9.999999403953552246e-01
3.834999999999999432e+01,2.409601565303371160e+02,4.828175604343414307e-01,9.999999403953552246e-01
3.835833333333333428e+01,2.410125164078969533e+02,4.595162570476531982e-01,9.999998807907104492e-01
3.836666666666666714e+01,2.410648762854567906e+02,4.358689486980438232e-01,1.000000000000000000e+00
3.837500000000000000e+01,2.411172361630165994e+02,4.118933677673339844e-01,1.000000000000000000e+00
3.838333333333333286e+01,2.411695960405764367e+02,3.876074254512786865e-01,1.000000000000000000e+00
3.839166666666666572e+01,2.412219559181362740e+02,3.630290031433105469e-01,9.999999403953552246e-01
3.839999999999999858e+01,2.412743157956961113e+02,3.381763398647308350e-01,9.999999403953552246e-01
3.840833333333333144e+01,2.413266756732559202e+02,3.130677342414855957e-01,9.999999403953552246e-01
3.841666666666666430e+01,2.413790355508157575e+02,2.877216935157775879e-01,1.000000000000000000e+00
3.842499999999999716e+01,2.414313954283755947e+02,2.621568143367767334e-01,1.000000000000000000e+00
3.843333333333333002e+01,2.414837553059354320e+02,2.363919764757156372e-01,9.999999403953552246e-01
3.844166666666666288e+01,2.415361151834952409e+02,2.104460746049880981e-01,1.000000000000000000e+00
3.844999999999999574e+01,2.415884750610550782e+02,1.843380928039550781e-01,1.000000000000000000e+00
3.845833333333333570e+01,2.416408349386149155e+02,1.580872386693954468e-01,9.999999403953552246e-01
3.846666666666666856e+01,2.416931948161747528e+02,1.317127048969268799e-01,9.999999403953552246e-01
3.847499999999999432e+01,2.417455546937345616e+02,1.052338406443595886e-01,9.999999403953552246e-01
3.848333333333333428e+01,2.417979145712943989e+02,7.867000252008438110e-02,1.000000000000000000e+00
3.849166666666666714e+01,2.418502744488542362e+02,5.204064771533012390e-02,9.999999403953552246e-01
3.849999999999999289e+01,2.419026343264140451e+02,2.536520361900329590e-02,1.000000000000000000e+00
3.850833333333333286e+01,2.419549942039738823e+02,-1.336818444542586803e-03,1.000000000000000000e+00
3.851666666666666572e+01,2.420073540815337196e+02,-2.804594673216342926e-02,1.000000000000000000e+00
3.852499999999999858e+01,2.420597139590935569e+02,-5.474272370338439941e-02,1.000000000000000000e+00
3.853333333333333144e+01,2.421120738366533658e+02,-8.140771836042404175e-02,1.000000000000000000e+00
3.854166666666666430e+01,2.421644337142132031e+02,-1.080215573310852051e-01,1.000000000000000000e+00
3.854999999999999716e+01,2.422167935917730404e+02,-1.345649361610412598e-01,1.000000000000000000e+00
3.855833333333333002e+01,2.422691534693328776e+02,-1.610186398029327393e-01,9.999999403953552246e-01
3.856666666666666288e+01,2.423215133468926865e+02,-1.873634904623031616e-01,9.999999403953552246e-01
3.857499999999999574e+01,2.423738732244525238e+02,-2.135806083679199219e-01,1.000000000000000000e+00
3.858333333333332860e+01,2.424262331020123611e+02,-2.396510690450668335e-01,1.000000000000000000e+00
3.859166666666666856e+01,2.424785929795721984e+02,-2.655561566352844238e-01,1.000000000000000000e+00
3.859999999999999432e+01,2.425309528571320072e+02,-2.912774682044982910e-01,1.000000000000000000e+00
3.860833333333333428e+01,2.425833127346918445e+02,-3.167966604232788086e-01,1.000000000000000000e+00
3.861666666666666714e+01,2.426356726122516818e+02,-3.420956730842590332e-01,1.000000000000000000e+00
3.862500000000000000e+01,2.426880324898115191e+02,-3.671567440032958984e-01,1.000000000000000000e+00
3.863333333333333286e+01,2.427403923673713280e+02,-3.919622302055358887e-01,1.000000000000000000e+00
3.864166666666666572e+01,2.427927522449311653e+02,-4.164949357509613037e-01,1.000000119209289551e+00
3.864999999999999858e+01,2.428451121224910025e+02,-4.407379627227783203e-01,9.999999403953552246e-01
3.865833333333333144e+01,2.428974720000508398e+02,-4.646746814250946045e-01,9.999999403953552246e-01
3.866666666666666430e+01,2.429498318776106487e+02,-4.882889688014984131e-01,9.999999403953552246e-01
3.867499999999999716e+01,2.430021917551704860e+02,-5.115650296211242676e-01,1.000000000000000000e+00
3.868333333333333002e+01,2.430545516327303233e+02,-5.344877243041992188e-01,1.000000000000000000e+00
3.869166666666666998e+01,2.431069115102901605e+02,-5.570421218872070312e-01,1.000000000000000000e+00
3.869999999999999574e+01,2.431592713878499694e+02,-5.792140960693359375e-01,9.999999403953552246e-01
3.870833333333332860e+01,2.432116312654098067e+02,-6.009900569915771484e-01,1.000000000000000000e+00
3.871666666666666856e+01,2.432639911429696440e+02,-6.223573088645935059e-01,1.000000000000000000e+00
3.872499999999999432e+01,2.433163510205294529e+02,-6.433038115501403809e-01,1.000000000000000000e+00
3.873333333333332718e+01,2.433687108980892901e+02,-6.638184785842895508e-01,1.000000000000000000e+00
3.874166666666666714e+01,2.434210707756491274e+02,-6.838912367820739746e-01,9.999999403953552246e-01
3.875000000000000000e+01,2.434734306532089647e+02,-7.035138607025146484e-01,1.000000000000000000e+00
3.875833333333333286e+01,2.435257905307687736e+02,-7.226790189743041992e-01,9.999999403953552246e-01
3.876666666666666572e+01,2.435781504083286109e+02,-7.413817644119262695e-01,1.000000000000000000e+00
3.877499999999999858e+01,2.436305102858884482e+02,-7.596189379692077637e-01,1.000000000000000000e+00
3.878333333333333144e+01,2.436828701634482854e+02,-7.773901820182800293e-01,1.000000000000000000e+00
3.879166666666666430e+01,2.437352300410080943e+02,-7.946984171867370605e-01,1.000000000000000000e+00
3.879999999999999716e+01,2.437875899185679316e+02,-8.115487098693847656e-01,1.000000000000000000e+00
3.880833333333333002e+01,2.438399497961277689e+02,-8.279477357864379883e-01,1.000000000000000000e+00
3.881666666666666998e+01,2.438923096736876062e+02,-8.438974618911743164e-01,1.000000000000000000e+00
3.882499999999999574e+01,2.439446695512474150e+02,-8.593789339065551758e-01,1.000000000000000000e+00
3.883333333333332860e+01,2.439970294288072523e+02,-8.743078112602233887e-01,9.999999403953552246e-01
3.884166666666666856e+01,2.440493893063670896e+02,-8.884643912315368652e-01,9.999998807907104492e-01
3.885000000000000142e+01,2.441017491839269269e+02,-9.015052914619445801e-01,1.000000000000000000e+00
3.885833333333332718e+01,2.441541090614867358e+02,-9.131594896316528320e-01,1.000000000000000000e+00
3.886666666666666714e+01,2.442064689390465730e+02,-9.233791232109069824e-01,1.000000000000000000e+00
3.887500000000000000e+01,2.442588288166064103e+02,-9.323163032531738281e-01,9.999999403953552246e-01
3.888333333333333286e+01,2.443111886941662476e+02,-9.402071237564086914e-01,1.000000000000000000e+00
3.889166666666666572e+01,2.443635485717260565e+02,-9.472725987434387207e-01,1.000000000000000000e+00
3.889999999999999858e+01,2.444159084492858938e+02,-9.536687731742858887e-01,1.000000000000000000e+00
3.890833333333333144e+01,2.444682683268457311e+02,-9.594808816909790039e-01,1.000000000000000000e+00
3.891666666666666430e+01,2.445206282044055399e+02,-9.647367596626281738e-01,1.000000000000000000e+00
3.892499999999999716e+01,2.445729880819653772e+02,-9.694277048110961914e-01,1.000000000000000000e+00
3.893333333333333002e+01,2.446253479595252145e+02,-9.735277295112609863e-01,9.999999403953552246e-01
3.894166666666666288e+01,2.446777078370850518e+02,-9.770085215568542480e-01,9.999999403953552246e-01
3.894999999999999574e+01,2.447300677146448606e+02,-9.798507690429687500e-01,1.000000000000000000e+00
3.895833333333332860e+01,2.447824275922046979e+02,-9.820537567138671875e-01,9.999999403953552246e-01
3.896666666666666856e+01,2.448347874697645352e+02,-9.836419224739074707e-01,1.000000000000000000e+00
3.897500000000000142e+01,2.448871473473243725e+02,-9.846710562705993652e-01,1.000000000000000000e+00
3.898333333333332718e+01,2.449395072248841814e+02,-9.852306246757507324e-01,1.000000119209289551e+00
3.899166666666666714e+01,2.449918671024440187e+02,-9.854464530944824219e-01,1.000000000000000000e+00
3.900000000000000000e+01,2.450442269800038559e+02,-9.854782223701477051e-01,1.000000000000000000e+00
3.900833333333333286e+01,2.450965868575636932e+02,-9.855106472969055176e-01,1.000000000000000000e+00
3.901666666666666572e+01,2.451489467351235021e+02,-9.857351183891296387e-01,1.000000000000000000e+00
3.902499999999999858e+01,2.452013066126833394e+02,-9.863126873970031738e-01,1.000000000000000000e+00
3.903333333333333144e+01,2.452536664902431767e+02,-9.873153567314147949e-01,1.000000000000000000e+00
3.904166666666666430e+01,2.453060263678030140e+02,-9.886390566825866699e-01,9.999999403953552246e-01
3.904999999999999716e+01,2.453583862453628228e+02,-9.898919463157653809e-01,1.000000000000000000e+00
3.905833333333333002e+01,2.454107461229226601e+02,-9.902707934379577637e-01,1.000000000000000000e+00
3.906666666666666288e+01,2.454631060004824974e+02,-9.884504675865173340e-01,1.000000000000000000e+00
3.907500000000000284e+01,2.455154658780423347e+02,-9.825011491775512695e-01,1.000000000000000000e+00
3.908333333333332860e+01,2.455678257556021435e+02,-9.698486328125000000e-01,1.000000000000000000e+00
3.909166666666666146e+01,2.456201856331619808e+02,-9.472648501396179199e-01,1.000000000000000000e+00
3.910000000000000142e+01,2.456725455107218181e+02,-9.108892679214477539e-01,1.000000000000000000e+00
3.910833333333332718e+01,2.457249053882816270e+02,-8.563925027847290039e-01,1.000000000000000000e+00
3.911666666666666714e+01,2.457772652658414643e+02,-7.797490954399108887e-01,1.000000000000000000e+00
3.912500000000000000e+01,2.458296251434013016e+02,-6.798521280288696289e-01,1.000000000000000000e+00
3.913333333333333286e+01,2.458819850209611388e+02,-5.648500919342041016e-01,1.000000000000000000e+00
3.914166666666666572e+01,2.459343448985209477e+02,-4.609252512454986572e-01,1.000000000000000000e+00
3.914999999999999858e+01,2.459867047760807850e+02,-4.091581404209136963e-01,1.000000000000000000e+00
3.915833333333333144e+01,2.460390646536406223e+02,-4.321699142456054688e-01,1.000000000000000000e+00
3.916666666666666430e+01,2.460914245312004596e+02,-5.088862776756286621e-01,1.000000000000000000e+00
3.917499999999999716e+01,2.461437844087602684e+02,-6.197536587715148926e-01,9.999999403953552246e-01
3.918333333333333002e+01,2.461961442863201057e+02,-7.544595599174499512e-01,1.000000000000000000e+00
3.919166666666666288e+01,2.462485041638799430e+02,-8.072372674942016602e-01,1.000000000000000000e+00
3.920000000000000284e+01,2.463008640414397803e+02,-7.167155146598815918e-01,1.000000000000000000e+00
3.920833333333332860e+01,2.463532239189995892e+02,-5.893039107322692871e-01,1.000000000000000000e+00
3.921666666666666146e+01,2.464055837965594264e+02,-6.031852364540100098e-01,1.000000000000000000e+00
3.922500000000000142e+01,2.464579436741192637e+02,-7.219540476799011230e-01,9.999999403953552246e-01
3.923333333333333428e+01,2.465103035516791010e+02,-7.403111457824707031e-01,1.000000000000000000e+00
3.924166666666666003e+01,2.465626634292389099e+02,-7.262094616889953613e-01,1.000000000000000000e+00
3.925000000000000000e+01,2.466150233067987472e+02,-7.090031504631042480e-01,9.999999403953552246e-01
3.925833333333333286e+01,2.466673831843585845e+02,-6.911286711692810059e-01,1.000000000000000000e+00
3.926666666666666572e+01,2.467197430619184217e+02,-6.728030443191528320e-01,9.999999403953552246e-01
3.927499999999999858e+01,2.467721029394782306e+02,-6.539999246597290039e-01,1.000000000000000000e+00
3.928333333333333144e+01,2.468244628170380679e+02,-6.347308158874511719e-01,1.000000000000000000e+00
3.929166666666666430e+01,2.468768226945979052e+02,-6.150111556053161621e-01,1.000000000000000000e+00
3.929999999999999716e+01,2.469291825721577140e+02,-5.948576927185058594e-01,9.999999403953552246e-01
3.930833333333333002e+01,2.469815424497175513e+02,-5.742875337600708008e-01,1.000000000000000000e+00
3.931666666666666288e+01,2.470339023272773886e+02,-5.533172488212585449e-01,1.000000000000000000e+00
3.932500000000000284e+01,2.470862622048372259e+02,-5.319633483886718750e-01,1.000000119209289551e+00
3.933333333333332860e+01,2.471386220823970348e+02,-5.102424621582031250e-01,1.000000000000000000e+00
