n,t,mx,z,norm
1.118800000000000000e+04,7.029627721672521147e+04,2.988001886508665494e-01,2.988001886508665494e-01,9.999999999997175593e-01
1.123200000000000000e+04,7.057273737024111324e+04,2.506839202261643140e-01,2.506839202261643140e-01,9.999999999997226663e-01
1.127600000000000000e+04,7.084919752375701501e+04,1.603912336461439381e-01,1.603912336461439381e-01,9.999999999997776223e-01
1.131900000000000000e+04,7.111937449196573289e+04,-1.156179018133532965e-01,1.156179018133532965e-01,9.999999999997916111e-01
1.136300000000000000e+04,7.139583464548163465e+04,-4.107285378038007528e-01,4.107285378038007528e-01,9.999999999997217781e-01
1.140800000000000000e+04,7.167857798430472030e+04,3.845635501030063574e-01,3.845635501030063574e-01,9.999999999997416511e-01
1.145200000000000000e+04,7.195503813782062207e+04,4.166596365430108029e-01,4.166596365430108029e-01,9.999999999998741007e-01
1.149700000000000000e+04,7.223778147664370772e+04,-5.398772323392317940e-01,5.398772323392317940e-01,9.999999999998102629e-01
1.154100000000000000e+04,7.251424163015960949e+04,-7.337355271589742767e-01,7.337355271589742767e-01,9.999999999998813172e-01
1.158600000000000000e+04,7.279698496898268058e+04,5.078201769461003767e-01,5.078201769461003767e-01,9.999999999999017453e-01
1.163100000000000000e+04,7.307972830780576624e+04,-2.268049532350379094e-01,2.268049532350379094e-01,9.999999999998326894e-01
1.167700000000000000e+04,7.336875483193602122e+04,-3.324861310340003762e-01,3.324861310340003762e-01,9.999999999999137357e-01
1.172200000000000000e+04,7.365149817075910687e+04,2.489763067008116115e-01,2.489763067008116115e-01,9.999999999998997469e-01
1.176800000000000000e+04,7.394052469488937641e+04,3.160882446670709167e-01,3.160882446670709167e-01,9.999999999998416822e-01
1.181300000000000000e+04,7.422326803371244750e+04,-2.683507646560476245e-01,2.683507646560476245e-01,9.999999999998814282e-01
1.185900000000000000e+04,7.451229455784271704e+04,-1.319126744180399574e-02,1.319126744180399574e-02,9.999999999999689138e-01
1.190600000000000000e+04,7.480760426728015591e+04,-6.380032657101518401e-02,-6.380032657101518401e-02,9.999999999999132916e-01
1.195200000000000000e+04,7.509663079141041089e+04,-1.990191037044471423e-01,-1.990191037044471423e-01,9.999999999999578115e-01
1.199800000000000000e+04,7.538565731554068043e+04,-2.291865023950325764e-01,-2.291865023950325764e-01,9.999999999998406830e-01
1.204500000000000000e+04,7.568096702497811930e+04,2.867920593672291241e-01,-2.867920593672291241e-01,9.999999999998600009e-01
1.209200000000000000e+04,7.597627673441555817e+04,-4.433448729795572696e-01,-4.433448729795572696e-01,1.000000000000017319e+00
1.213900000000000000e+04,7.627158644385299704e+04,5.000339559387511068e-01,-5.000339559387511068e-01,9.999999999999327205e-01
1.218600000000000000e+04,7.656689615329043590e+04,-5.316887833502103033e-01,-5.316887833502103033e-01,9.999999999999840128e-01
1.223400000000000000e+04,7.686848904803505866e+04,-5.139708685218113970e-01,-5.139708685218113970e-01,9.999999999999353850e-01
